state,yr,qtr,index_nsa,index_sa
NV,2001,2,134.22,133.36
NV,2001,3,136.47,135.11
NV,2001,4,138.49,137.81
NV,2002,1,140.57,140.4
NV,2002,2,143.13,142.2
NV,2002,3,147.4,145.77
NV,2002,4,150.16,149.53
NV,2003,1,153.38,153.3
NV,2003,2,158.24,157.16
NV,2003,3,166.29,164.28
NV,2003,4,174.76,174.19
NV,2004,1,186.41,186.39
NV,2004,2,205.85,204.31
NV,2004,3,222.22,219.39
NV,2004,4,230.51,229.98
NV,2005,1,239.63,239.71
NV,2005,2,255.8,253.72
NV,2005,3,260.76,257.23
NV,2005,4,268.85,268.57
NV,2006,1,273.28,273.43
NV,2006,2,273.52,271.05
NV,2006,3,271.23,267.45
NV,2006,4,265.88,265.88
NV,2007,1,263.17,263.36
NV,2007,2,260.92,258.41
NV,2007,3,251.46,247.81
NV,2007,4,234.54,234.7
NV,2008,1,216.82,217.12
NV,2008,2,199.58,197.58
NV,2008,3,184.59,181.71
NV,2008,4,161.45,161.63
NV,2009,1,150.16,150.56
NV,2009,2,143.02,141.57
NV,2009,3,135.2,132.84
NV,2009,4,134.68,134.9
NV,2010,1,131.51,132.07
NV,2010,2,132.38,131.03
NV,2010,3,130.24,127.77
NV,2010,4,124.34,124.57
NV,2011,1,118.49,119.09
NV,2011,2,116.22,115.1
NV,2011,3,115.64,113.33
NV,2011,4,111.1,111.29
NV,2012,1,111.59,112.15
NV,2012,2,120.82,119.78
NV,2012,3,127.38,124.79
NV,2012,4,131.58,131.79
NV,2013,1,138.84,139.38
NV,2013,2,149.1,148
NV,2013,3,157.94,154.83
NV,2013,4,160.39,160.54
NV,2014,1,164.57,164.94
NV,2014,2,168.72,167.66
NV,2014,3,174.94,171.79
NV,2014,4,175.82,175.75
NV,2015,1,180,180.16
NV,2015,2,184.9,183.77
NV,2015,3,193.43,190.43
NV,2015,4,193.92,193.56
NV,2016,1,199.2,199.21
NV,2016,2,203.94,202.64
NV,2016,3,207.76,204.93
NV,2016,4,212.43,211.93
NV,2017,1,214.76,214.64
NV,2017,2,220.01,218.39
NV,2017,3,228.9,226.16
NV,2017,4,238.09,237.47
NV,2018,1,243,242.91
NV,2018,2,255.57,253.38
NV,2018,3,261.21,258.14
NV,2018,4,261.96,261.53
NV,2019,1,267.24,267.27
NV,2019,2,272.29,269.55
NV,2019,3,273.68,270.3
NV,2019,4,273.76,273.73
NV,2020,1,279.35,279.7
NV,2020,2,283.91,280.58
NV,2020,3,293.6,289.58
NV,2020,4,302.72,303.28
NV,2021,1,314.69,315.39
NV,2021,2,341,336.5
NV,2021,3,364.12,358.76
NV,2021,4,373.52,374.59
NV,2022,1,393.22,394.74
NV,2022,2,413.91,407.9
NV,2022,3,397.71,391.48
NV,2022,4,386.84,388.24
NV,2023,1,379.41,381.34
NV,2023,2,393.44,387.33
NV,2023,3,400.42,393.9
NY,1991,1,100,100
NY,1991,2,99.67,99.13
NY,1991,3,100.22,99.26
NY,1991,4,100.58,100.16
NY,1992,1,101.12,101.19
NY,1992,2,100.77,100.19
NY,1992,3,101.56,100.51
NY,1992,4,102.62,102.23
NY,1993,1,99.74,99.93
NY,1993,2,101.83,101.18
NY,1993,3,101.59,100.43
NY,1993,4,100.75,100.41
NY,1994,1,99.45,99.81
NY,1994,2,100.56,99.8
NY,1994,3,100.57,99.31
NY,1994,4,98.7,98.42
NY,1995,1,97.98,98.52
NY,1995,2,99.47,98.61
NY,1995,3,100.35,98.99
NY,1995,4,98.53,98.28
NY,1996,1,99.06,99.74
NY,1996,2,99.85,98.93
NY,1996,3,100.42,99
NY,1996,4,99.23,98.98
NY,1997,1,98.62,99.36
NY,1997,2,101.29,100.38
NY,1997,3,101.98,100.5
NY,1997,4,101.59,101.27
NY,1998,1,101.32,102.1
NY,1998,2,104.91,104.03
NY,1998,3,107.47,105.93
NY,1998,4,108.13,107.69
NY,1999,1,108.61,109.41
NY,1999,2,112.75,111.93
NY,1999,3,116.1,114.47
NY,1999,4,117.51,116.94
NY,2000,1,118.93,119.69
NY,2000,2,122.72,122
NY,2000,3,126.88,125.14
NY,2000,4,129.13,128.43
NY,2001,1,130.37,131.03
NY,2001,2,135.06,134.42
NY,2001,3,139.78,137.98
NY,2001,4,142.48,141.63
NY,2002,1,145.18,145.75
NY,2002,2,150.48,149.87
NY,2002,3,156.55,154.64
NY,2002,4,159.25,158.27
NY,2003,1,164.18,164.71
NY,2003,2,167.72,167.03
NY,2003,3,174.12,172.11
NY,2003,4,178.73,177.63
NY,2004,1,181.79,182.33
NY,2004,2,187.97,187.08
NY,2004,3,192.76,190.64
NY,2004,4,197.74,196.59
NY,2005,1,200.31,200.93
NY,2005,2,204.48,203.31
NY,2005,3,212.37,210.08
NY,2005,4,213.43,212.31
NY,2006,1,214.36,215.05
NY,2006,2,217.77,216.39
NY,2006,3,217.28,214.87
NY,2006,4,216.29,215.32
NY,2007,1,214.51,215.23
NY,2007,2,218.66,217.2
NY,2007,3,218.57,216.06
NY,2007,4,216.34,215.48
NY,2008,1,213.38,214.14
NY,2008,2,213.2,211.77
NY,2008,3,213.38,210.8
NY,2008,4,207.33,206.57
NY,2009,1,204.79,205.57
NY,2009,2,204.47,203.13
NY,2009,3,204.91,202.27
NY,2009,4,203.92,203.24
NY,2010,1,202.06,202.89
NY,2010,2,203.44,202.16
NY,2010,3,202.99,200.2
NY,2010,4,202.22,201.59
NY,2011,1,196.61,197.53
NY,2011,2,198.09,196.82
NY,2011,3,199.03,196.21
NY,2011,4,194.68,194.04
NY,2012,1,194,195.09
NY,2012,2,196.4,195.08
NY,2012,3,198.48,195.57
NY,2012,4,196.45,195.77
NY,2013,1,196.07,197.36
NY,2013,2,200.03,198.59
NY,2013,3,202.77,199.76
NY,2013,4,201.28,200.54
NY,2014,1,198.87,200.34
NY,2014,2,202.56,201.06
NY,2014,3,204.42,201.35
NY,2014,4,204.36,203.54
NY,2015,1,203.28,204.89
NY,2015,2,207.61,206.04
NY,2015,3,211.26,208.12
NY,2015,4,209.27,208.33
NY,2016,1,208.43,210.12
NY,2016,2,215.38,213.79
NY,2016,3,218.44,215.19
NY,2016,4,219.7,218.7
NY,2017,1,218.54,220.25
NY,2017,2,224.62,222.98
NY,2017,3,231.14,227.85
NY,2017,4,231.12,229.99
NY,2018,1,232.77,234.52
NY,2018,2,238.43,236.62
NY,2018,3,243.2,239.87
NY,2018,4,242.39,241.24
NY,2019,1,241.63,243.42
NY,2019,2,247.89,245.78
NY,2019,3,251.73,248.46
NY,2019,4,253.74,252.59
NY,2020,1,255.49,257.59
NY,2020,2,261.44,258.77
NY,2020,3,270.38,266.93
NY,2020,4,281.26,280.21
NY,2021,1,288.14,290.85
NY,2021,2,305,301.25
NY,2021,3,314.54,310.52
NY,2021,4,319.42,318.45
NY,2022,1,330,333.64
NY,2022,2,351.31,346.3
NY,2022,3,349.53,344.88
NY,2022,4,347.04,346.36
NY,2023,1,345.1,349.29
NY,2023,2,366.21,360.52
NY,2023,3,376.45,371.23
OH,1991,1,100,100
OH,1991,2,101.44,100.59
OH,1991,3,101.9,101.13
OH,1991,4,102.81,102.22
OH,1992,1,104.17,104.2
OH,1992,2,105.72,104.82
OH,1992,3,106.87,106.05
OH,1992,4,107.81,107.21
OH,1993,1,107.99,108.05
OH,1993,2,110.4,109.45
OH,1993,3,111.94,111.05
OH,1993,4,113.09,112.51
OH,1994,1,113.56,113.61
OH,1994,2,116.29,115.25
OH,1994,3,117.18,116.22
OH,1994,4,118,117.48
OH,1995,1,118.89,118.88
OH,1995,2,120.7,119.64
OH,1995,3,122.22,121.17
OH,1995,4,122.96,122.53
OH,1996,1,124.13,124.07
OH,1996,2,126.62,125.48
OH,1996,3,127.48,126.38
OH,1996,4,127.71,127.33
OH,1997,1,128.15,128.06
OH,1997,2,130.15,128.98
OH,1997,3,131.27,130.09
OH,1997,4,131.19,130.86
OH,1998,1,132.59,132.51
OH,1998,2,134.71,133.45
OH,1998,3,135.88,134.65
OH,1998,4,136.82,136.49
OH,1999,1,138.4,138.35
OH,1999,2,141.05,139.68
OH,1999,3,142.64,141.32
OH,1999,4,142.92,142.59
OH,2000,1,143.83,143.87
OH,2000,2,146.92,145.4
OH,2000,3,148.15,146.78
OH,2000,4,148.3,147.94
OH,2001,1,149.21,149.38
OH,2001,2,152.39,150.72
OH,2001,3,153.11,151.7
OH,2001,4,153.51,153.1
OH,2002,1,154.62,154.92
OH,2002,2,157.18,155.37
OH,2002,3,158.69,157.19
OH,2002,4,159.24,158.81
OH,2003,1,159.68,160.14
OH,2003,2,163.47,161.51
OH,2003,3,164.47,162.8
OH,2003,4,164.66,164.28
OH,2004,1,165.14,165.8
OH,2004,2,168.98,166.84
OH,2004,3,170.1,168.19
OH,2004,4,169.76,169.5
OH,2005,1,169.85,170.75
OH,2005,2,174.41,172.05
OH,2005,3,174.77,172.54
OH,2005,4,173.69,173.58
OH,2006,1,173.15,174.39
OH,2006,2,176.74,174.2
OH,2006,3,176.14,173.5
OH,2006,4,172.74,172.79
OH,2007,1,171.55,173.23
OH,2007,2,174.29,171.58
OH,2007,3,172.97,170.01
OH,2007,4,167.64,167.8
OH,2008,1,162.81,164.86
OH,2008,2,165.1,162.35
OH,2008,3,162.62,159.53
OH,2008,4,155.87,156.07
OH,2009,1,152.39,154.69
OH,2009,2,158.37,155.6
OH,2009,3,158.68,155.46
OH,2009,4,155.77,155.92
OH,2010,1,153.16,155.78
OH,2010,2,155.7,152.95
OH,2010,3,152.97,149.67
OH,2010,4,149.61,149.73
OH,2011,1,143.3,145.99
OH,2011,2,147.88,145.22
OH,2011,3,149.26,145.89
OH,2011,4,146.2,146.4
OH,2012,1,143.98,146.74
OH,2012,2,151.57,148.79
OH,2012,3,152.94,149.46
OH,2012,4,149.61,149.91
OH,2013,1,148.54,151.28
OH,2013,2,155.97,153.08
OH,2013,3,158.85,155.4
OH,2013,4,155.7,156.02
OH,2014,1,155.7,158.3
OH,2014,2,161.72,158.74
OH,2014,3,163.46,160.22
OH,2014,4,162.29,162.51
OH,2015,1,160.88,163.33
OH,2015,2,168.23,165.17
OH,2015,3,169.51,166.4
OH,2015,4,168.43,168.68
OH,2016,1,168.03,170.24
OH,2016,2,175.83,172.75
OH,2016,3,178.42,175.28
OH,2016,4,177.18,177.58
OH,2017,1,178.26,180.2
OH,2017,2,185.75,182.64
OH,2017,3,188.64,185.41
OH,2017,4,187.65,188.25
OH,2018,1,190.25,191.86
OH,2018,2,196.71,193.56
OH,2018,3,200.4,197.16
OH,2018,4,198.97,199.62
OH,2019,1,200.73,202.27
OH,2019,2,208.89,205.39
OH,2019,3,211.59,208.47
OH,2019,4,211.74,212.47
OH,2020,1,215.24,216.8
OH,2020,2,224.1,220.01
OH,2020,3,232.37,229.25
OH,2020,4,238.02,239.02
OH,2021,1,244.36,246.17
OH,2021,2,260.4,255.06
OH,2021,3,267.09,263.67
OH,2021,4,271.15,272.82
OH,2022,1,281.97,283.94
OH,2022,2,298.18,291.62
OH,2022,3,296.69,292.91
OH,2022,4,293.97,296.17
OH,2023,1,299.29,301.38
OH,2023,2,316.17,308.99
OH,2023,3,322.01,317.79
OK,1991,1,100,100
OK,1991,2,100.82,100.22
OK,1991,3,101.69,100.88
OK,1991,4,102.32,101.37
OK,1992,1,102.78,102.81
OK,1992,2,102.73,102.1
OK,1992,3,103.92,103.07
OK,1992,4,105.41,104.44
OK,1993,1,105.54,105.61
OK,1993,2,108.13,107.42
OK,1993,3,109.91,108.98
OK,1993,4,111.56,110.57
OK,1994,1,111.99,112.12
OK,1994,2,114.33,113.52
OK,1994,3,114.6,113.6
OK,1994,4,115.89,114.95
OK,1995,1,114.85,115
OK,1995,2,116.6,115.7
OK,1995,3,118.78,117.72
OK,1995,4,118.94,118.06
OK,1996,1,118.92,119.06
OK,1996,2,121.23,120.25
OK,1996,3,122.27,121.12
OK,1996,4,122.46,121.67
OK,1997,1,122.8,122.9
OK,1997,2,124.59,123.56
OK,1997,3,125.32,124.13
OK,1997,4,125.99,125.26
OK,1998,1,126.59,126.63
OK,1998,2,129.71,128.62
OK,1998,3,130.5,129.24
OK,1998,4,132.83,132.16
OK,1999,1,133.56,133.55
OK,1999,2,136.06,134.88
OK,1999,3,138.28,137
OK,1999,4,138.41,137.72
OK,2000,1,139.48,139.45
OK,2000,2,141.92,140.66
OK,2000,3,143.16,141.84
OK,2000,4,144.15,143.47
OK,2001,1,144.77,144.76
OK,2001,2,147.81,146.42
OK,2001,3,148.95,147.61
OK,2001,4,149.23,148.51
OK,2002,1,150.62,150.69
OK,2002,2,152.57,151.03
OK,2002,3,153.65,152.27
OK,2002,4,155.65,154.93
OK,2003,1,155.22,155.38
OK,2003,2,158.83,157.11
OK,2003,3,160.33,158.88
OK,2003,4,161.11,160.38
OK,2004,1,161.86,162.16
OK,2004,2,166.03,164.14
OK,2004,3,165.05,163.43
OK,2004,4,167.85,167.2
OK,2005,1,168.57,169.04
OK,2005,2,173.44,171.35
OK,2005,3,176.34,174.42
OK,2005,4,177.72,177.17
OK,2006,1,179.42,180.13
OK,2006,2,184.6,182.25
OK,2006,3,185.23,182.93
OK,2006,4,185.52,185.13
OK,2007,1,188.92,189.92
OK,2007,2,191.22,188.61
OK,2007,3,195.01,192.4
OK,2007,4,193.6,193.28
OK,2008,1,191.2,192.48
OK,2008,2,195.13,192.31
OK,2008,3,194.21,191.52
OK,2008,4,187.61,187.21
OK,2009,1,189.42,191
OK,2009,2,195.55,192.57
OK,2009,3,195.34,192.63
OK,2009,4,191.98,191.49
OK,2010,1,189.33,191.07
OK,2010,2,194.39,191.34
OK,2010,3,193.11,190.45
OK,2010,4,191.26,190.76
OK,2011,1,182.78,184.46
OK,2011,2,192.46,189.42
OK,2011,3,188.98,186.37
OK,2011,4,190.06,189.75
OK,2012,1,186.77,188.25
OK,2012,2,193.63,190.63
OK,2012,3,196.94,194.21
OK,2012,4,196.02,195.88
OK,2013,1,197.76,199.09
OK,2013,2,203.36,200.29
OK,2013,3,202.44,199.52
OK,2013,4,199.1,199.29
OK,2014,1,203.31,204.37
OK,2014,2,206.19,203.14
OK,2014,3,208.88,205.83
OK,2014,4,206.56,206.94
OK,2015,1,212.51,213.45
OK,2015,2,216,212.83
OK,2015,3,218.23,215.05
OK,2015,4,217.22,217.72
OK,2016,1,215.58,216.35
OK,2016,2,221.62,218.45
OK,2016,3,222.71,219.59
OK,2016,4,220.61,220.99
OK,2017,1,223.59,224.34
OK,2017,2,229.76,226.48
OK,2017,3,231.87,228.84
OK,2017,4,229.83,230.11
OK,2018,1,229.1,229.69
OK,2018,2,236.43,233.12
OK,2018,3,239.02,236.12
OK,2018,4,238.91,239.1
OK,2019,1,241.99,242.46
OK,2019,2,244.7,241.21
OK,2019,3,248.87,246.16
OK,2019,4,248.67,248.78
OK,2020,1,254.26,254.63
OK,2020,2,263.36,259.52
OK,2020,3,265.58,262.96
OK,2020,4,272.72,272.72
OK,2021,1,280.38,280.82
OK,2021,2,295.02,290.44
OK,2021,3,309.81,307.15
OK,2021,4,316.7,316.49
OK,2022,1,327.83,328.47
OK,2022,2,343.4,337.9
OK,2022,3,344.24,341.4
OK,2022,4,348.73,348.42
OK,2023,1,350.46,351.31
OK,2023,2,365.49,359.44
OK,2023,3,366.2,363.28
OR,1991,1,100,100
OR,1991,2,102.44,101.8
OR,1991,3,104.38,103.74
OR,1991,4,105.44,105.26
OR,1992,1,108.3,108.29
OR,1992,2,110.7,110
OR,1992,3,113.2,112.51
OR,1992,4,115.1,114.93
OR,1993,1,116.7,116.68
OR,1993,2,120.13,119.35
OR,1993,3,122.95,122.21
OR,1993,4,126.02,125.88
OR,1994,1,128.81,128.75
OR,1994,2,133.3,132.42
OR,1994,3,135.84,135.01
OR,1994,4,138.37,138.27
OR,1995,1,141.78,141.7
OR,1995,2,144.31,143.31
OR,1995,3,147.13,146.2
OR,1995,4,148.28,148.28
OR,1996,1,151.02,150.9
OR,1996,2,155.21,154.12
OR,1996,3,157.4,156.34
OR,1996,4,158.88,158.99
OR,1997,1,162.06,161.93
OR,1997,2,164.01,162.79
OR,1997,3,165.95,164.8
OR,1997,4,165.67,165.85
OR,1998,1,166.49,166.36
OR,1998,2,170.2,168.92
OR,1998,3,171.35,170.13
OR,1998,4,171.35,171.55
OR,1999,1,173.09,173.03
OR,1999,2,176.16,174.8
OR,1999,3,177.23,175.95
OR,1999,4,176.69,176.86
OR,2000,1,179.14,179.15
OR,2000,2,180.82,179.43
OR,2000,3,182.17,180.78
OR,2000,4,183.43,183.56
OR,2001,1,185.77,185.89
OR,2001,2,189.5,188.1
OR,2001,3,191.79,190.22
OR,2001,4,192.14,192.16
OR,2002,1,194.63,194.93
OR,2002,2,199.25,197.9
OR,2002,3,202.77,200.89
OR,2002,4,203.91,203.82
OR,2003,1,207.1,207.68
OR,2003,2,213.12,211.75
OR,2003,3,216.87,214.59
OR,2003,4,220.29,220.14
OR,2004,1,224.75,225.71
OR,2004,2,232.67,231.11
OR,2004,3,242.24,239.46
OR,2004,4,247.98,247.85
OR,2005,1,254.94,256.37
OR,2005,2,269.31,267.27
OR,2005,3,285.76,282.25
OR,2005,4,295.04,295.11
OR,2006,1,302.93,304.85
OR,2006,2,317.9,315.21
OR,2006,3,325.92,321.8
OR,2006,4,324.79,324.98
OR,2007,1,330.67,333.19
OR,2007,2,338.37,335.05
OR,2007,3,335.6,331.33
OR,2007,4,327.77,328.03
OR,2008,1,319.46,322.18
OR,2008,2,320.09,316.78
OR,2008,3,312.57,308.49
OR,2008,4,297.69,297.71
OR,2009,1,291.64,294.67
OR,2009,2,286.13,283.11
OR,2009,3,281.75,277.67
OR,2009,4,275.92,275.97
OR,2010,1,265.92,269.02
OR,2010,2,273.12,270.34
OR,2010,3,261.54,257.31
OR,2010,4,251.54,251.58
OR,2011,1,241.87,245.13
OR,2011,2,241.64,239.05
OR,2011,3,246.94,242.61
OR,2011,4,243.06,243.37
OR,2012,1,238.69,242.04
OR,2012,2,249.57,246.72
OR,2012,3,260.08,255.38
OR,2012,4,256.39,256.99
OR,2013,1,264.39,268.16
OR,2013,2,279.72,276.12
OR,2013,3,284.68,279.61
OR,2013,4,284.83,285.99
OR,2014,1,287.09,290.86
OR,2014,2,298.69,294.41
OR,2014,3,304.69,299.73
OR,2014,4,304.02,305.62
OR,2015,1,306.98,310.53
OR,2015,2,324.76,319.67
OR,2015,3,332.78,328.04
OR,2015,4,335.26,337.29
OR,2016,1,343.4,346.67
OR,2016,2,360.9,355.07
OR,2016,3,367.21,362.63
OR,2016,4,370.37,372.83
OR,2017,1,373.49,376.2
OR,2017,2,391.15,384.93
OR,2017,3,395.89,391.44
OR,2017,4,394.26,397.11
OR,2018,1,406.15,408.37
OR,2018,2,418.93,412.23
OR,2018,3,421.54,417.26
OR,2018,4,417.87,421.27
OR,2019,1,423.66,425.22
OR,2019,2,436.63,429.51
OR,2019,3,440.8,436.74
OR,2019,4,442,445.96
OR,2020,1,451.88,453.21
OR,2020,2,461.68,453.67
OR,2020,3,479.92,475.8
OR,2020,4,492.96,497.94
OR,2021,1,518.26,519.56
OR,2021,2,556.41,546.14
OR,2021,3,574.89,570.14
OR,2021,4,581,587.38
OR,2022,1,612.18,613.87
OR,2022,2,633.64,621.19
OR,2022,3,617.92,612.77
OR,2022,4,600.25,607.51
OR,2023,1,603.35,605.03
OR,2023,2,624.77,612.02
OR,2023,3,627.43,622.1
PA,1991,1,100,100
PA,1991,2,100.17,99.66
PA,1991,3,100.53,99.95
PA,1991,4,101.54,100.89
PA,1992,1,101.82,101.87
PA,1992,2,102.29,101.75
PA,1992,3,102.53,101.89
PA,1992,4,102.92,102.28
PA,1993,1,102.3,102.42
PA,1993,2,103.62,103.04
PA,1993,3,103.92,103.18
PA,1993,4,104.68,104.1
PA,1994,1,104.24,104.44
PA,1994,2,105.2,104.56
PA,1994,3,105.77,104.92
PA,1994,4,104.92,104.42
PA,1995,1,103.44,103.71
PA,1995,2,105.38,104.68
PA,1995,3,105.76,104.84
PA,1995,4,105.33,104.93
PA,1996,1,104.91,105.21
PA,1996,2,106.35,105.59
PA,1996,3,106.96,105.98
PA,1996,4,106.21,105.88
PA,1997,1,106.28,106.58
PA,1997,2,107.1,106.26
PA,1997,3,107.67,106.68
PA,1997,4,107.62,107.36
PA,1998,1,107.55,107.84
PA,1998,2,109.81,108.9
PA,1998,3,110.3,109.29
PA,1998,4,110.94,110.72
PA,1999,1,111.45,111.75
PA,1999,2,113.71,112.72
PA,1999,3,115.13,114.09
PA,1999,4,115.29,115.08
PA,2000,1,116.29,116.64
PA,2000,2,119.2,118.15
PA,2000,3,120.32,119.17
PA,2000,4,121.16,120.97
PA,2001,1,122.66,123.07
PA,2001,2,126.26,125.14
PA,2001,3,128.56,127.25
PA,2001,4,129.36,129.16
PA,2002,1,131.16,131.67
PA,2002,2,135.42,134.26
PA,2002,3,138.62,137.07
PA,2002,4,141.05,140.87
PA,2003,1,142.94,143.55
PA,2003,2,147.67,146.45
PA,2003,3,151.9,150.09
PA,2003,4,152.68,152.51
PA,2004,1,155.98,156.69
PA,2004,2,162.9,161.57
PA,2004,3,167.8,165.7
PA,2004,4,171.25,171.13
PA,2005,1,173.08,173.87
PA,2005,2,180.46,178.98
PA,2005,3,187.3,184.93
PA,2005,4,188.85,188.79
PA,2006,1,191.31,192.17
PA,2006,2,194.86,193.19
PA,2006,3,197.69,195.24
PA,2006,4,196.69,196.68
PA,2007,1,197.69,198.53
PA,2007,2,201.89,200.06
PA,2007,3,201.13,198.74
PA,2007,4,198.44,198.41
PA,2008,1,196.33,197.25
PA,2008,2,196.33,194.36
PA,2008,3,194.77,192.55
PA,2008,4,189.27,189.25
PA,2009,1,186.32,187.33
PA,2009,2,188.71,186.61
PA,2009,3,188.61,186.48
PA,2009,4,188.01,188
PA,2010,1,186.63,187.89
PA,2010,2,187.94,185.62
PA,2010,3,185.49,183.3
PA,2010,4,183.26,183.34
PA,2011,1,179.63,181.08
PA,2011,2,183.18,180.7
PA,2011,3,182.31,180.03
PA,2011,4,177.82,178
PA,2012,1,177.29,178.98
PA,2012,2,182.69,180.02
PA,2012,3,182.72,180.26
PA,2012,4,181.81,182.15
PA,2013,1,181.54,183.45
PA,2013,2,187.91,185.02
PA,2013,3,189.57,186.87
PA,2013,4,186.57,187.05
PA,2014,1,185.19,187.22
PA,2014,2,192.14,189.12
PA,2014,3,192.47,189.64
PA,2014,4,189.9,190.51
PA,2015,1,188.63,190.62
PA,2015,2,196.05,192.96
PA,2015,3,197.63,194.79
PA,2015,4,195.42,196.11
PA,2016,1,195.41,197.26
PA,2016,2,202.54,199.41
PA,2016,3,204.64,201.83
PA,2016,4,202.87,203.65
PA,2017,1,203.96,205.58
PA,2017,2,211.32,208.14
PA,2017,3,213.46,210.76
PA,2017,4,212.54,213.32
PA,2018,1,214.9,216.33
PA,2018,2,221.63,218.34
PA,2018,3,223.21,220.62
PA,2018,4,222.79,223.6
PA,2019,1,226.05,227.32
PA,2019,2,232.26,228.76
PA,2019,3,233.86,231.44
PA,2019,4,233.87,234.65
PA,2020,1,238.02,239.27
PA,2020,2,243.97,240.19
PA,2020,3,253.27,250.87
PA,2020,4,259.7,260.53
PA,2021,1,266.21,267.55
PA,2021,2,283,278.53
PA,2021,3,289.95,287.35
PA,2021,4,294.2,295.06
PA,2022,1,304.95,306.59
PA,2022,2,318.17,313.04
PA,2022,3,317.19,314.34
PA,2022,4,318.55,319.54
PA,2023,1,320.69,322.41
PA,2023,2,335.07,329.61
PA,2023,3,342.76,339.68
RI,1991,1,100,100
RI,1991,2,97.37,97.55
RI,1991,3,95.8,95.9
RI,1991,4,96.79,96.34
RI,1992,1,96.35,96.39
RI,1992,2,94.41,94.55
RI,1992,3,94.76,94.84
RI,1992,4,96.47,96.05
RI,1993,1,93.49,93.63
RI,1993,2,93.31,93.36
RI,1993,3,92.98,92.99
RI,1993,4,92.75,92.4
RI,1994,1,92.35,92.61
RI,1994,2,93.59,93.53
RI,1994,3,92.82,92.74
RI,1994,4,91.73,91.43
RI,1995,1,91.82,92.25
RI,1995,2,91.83,91.66
RI,1995,3,91.42,91.24
RI,1995,4,91.98,91.74
RI,1996,1,90.39,90.91
RI,1996,2,91.29,91.07
RI,1996,3,91.62,91.35
RI,1996,4,90.26,90.01
RI,1997,1,91.04,91.71
RI,1997,2,91.25,91.02
RI,1997,3,91.47,91.07
RI,1997,4,92.56,92.3
RI,1998,1,92.4,93.22
RI,1998,2,95.33,95.11
RI,1998,3,96.47,95.9
RI,1998,4,97.57,97.28
RI,1999,1,98.56,99.63
RI,1999,2,100.32,100.07
RI,1999,3,104.42,103.63
RI,1999,4,106.12,105.84
RI,2000,1,106.12,107.39
RI,2000,2,112.92,112.64
RI,2000,3,117.07,116.07
RI,2000,4,119.79,119.49
RI,2001,1,121.29,122.8
RI,2001,2,127.83,127.51
RI,2001,3,133.59,132.4
RI,2001,4,138.02,137.71
RI,2002,1,142.12,143.85
RI,2002,2,151.13,150.78
RI,2002,3,159.93,158.52
RI,2002,4,165.29,164.94
RI,2003,1,169.28,171.25
RI,2003,2,178.61,178.19
RI,2003,3,185.23,183.72
RI,2003,4,192.1,191.66
RI,2004,1,198.54,200.77
RI,2004,2,207.25,206.69
RI,2004,3,218.78,217.23
RI,2004,4,220.15,219.5
RI,2005,1,227.97,230.6
RI,2005,2,232.38,231.53
RI,2005,3,236.79,235.45
RI,2005,4,236.14,235.2
RI,2006,1,233.69,236.6
RI,2006,2,238.08,236.93
RI,2006,3,235.09,234.04
RI,2006,4,232.78,231.57
RI,2007,1,224.53,227.62
RI,2007,2,226.53,225.21
RI,2007,3,223.12,222.26
RI,2007,4,220.71,219.4
RI,2008,1,209.64,212.73
RI,2008,2,208.02,206.7
RI,2008,3,198.98,198.26
RI,2008,4,194.41,193.17
RI,2009,1,195.49,198.45
RI,2009,2,188.85,187.67
RI,2009,3,190.4,189.67
RI,2009,4,187.95,186.76
RI,2010,1,180.12,182.83
RI,2010,2,183.64,182.58
RI,2010,3,184.7,183.87
RI,2010,4,181.48,180.39
RI,2011,1,175.76,178.4
RI,2011,2,174.96,174.02
RI,2011,3,171.8,170.87
RI,2011,4,172.72,171.8
RI,2012,1,169.33,171.85
RI,2012,2,171.51,170.6
RI,2012,3,170.64,169.64
RI,2012,4,171.17,170.32
RI,2013,1,169.25,171.8
RI,2013,2,176.58,175.61
RI,2013,3,179.12,178
RI,2013,4,176.46,175.69
RI,2014,1,179.24,181.97
RI,2014,2,182.13,181.03
RI,2014,3,184.36,183.14
RI,2014,4,186.22,185.57
RI,2015,1,184.22,187.04
RI,2015,2,189.37,188.13
RI,2015,3,191.41,190
RI,2015,4,193.37,193
RI,2016,1,191.22,194.05
RI,2016,2,198.2,196.78
RI,2016,3,201.88,200.32
RI,2016,4,203.97,203.9
RI,2017,1,204.74,207.61
RI,2017,2,213.94,212.32
RI,2017,3,215.21,213.52
RI,2017,4,217.19,217.35
RI,2018,1,219.94,223.01
RI,2018,2,229.12,227.14
RI,2018,3,232.08,230.25
RI,2018,4,229.79,230.21
RI,2019,1,230.66,234.01
RI,2019,2,238.96,236.46
RI,2019,3,242.3,240.37
RI,2019,4,244.35,245.15
RI,2020,1,247.02,250.81
RI,2020,2,250.09,246.93
RI,2020,3,264.04,261.86
RI,2020,4,277.65,279.11
RI,2021,1,284.42,288.89
RI,2021,2,309.02,304.6
RI,2021,3,318.56,315.74
RI,2021,4,323.5,325.83
RI,2022,1,332.18,337.51
RI,2022,2,357.33,351.73
RI,2022,3,354.79,351.31
RI,2022,4,341.09,344.25
RI,2023,1,358.33,364.08
RI,2023,2,373.68,367.51
RI,2023,3,385.83,381.73
SC,1991,1,100,100
SC,1991,2,100.9,100.83
